title,label
breaking putin directly orchestrated hacks to get trump elected,0
us media throwing out unmitigated bullsht in effort to destroy trumpliberal journalist squeals,0
obama to britain on his legacy i saved the world economy made deal with iran stopped ebola,0
libyan rivals split over army leadership tripoli parliament head,1
putin gave clear response to us hacking allegations tass cites kremlin,1
republican campaign for white house turns nastier as field narrows,1
trump to meet with chicago mayor north carolina governor others,1
trump blames computer failure for worldwide chaos he caused with muslim ban,0
hiscox sees higher us property insurance rates after harvey irma,1
watch cnn host calls out trump supporter for urging people to grab their guns if trump loses,0
catholic insurance company refused to allow woman with iud to be treated,0
iraqi kurdish official says iraqi vote rejecting kurdish independence referendum is nonbinding,1
us taxpayers foot million bill so obama could apologize for americas role in argentinas dirty war,0
crucial details of republican tax plan in flux as deal deadline looms,1
alabama win thrills democrats as republicans point fingers,1
asylum seekers refuse to leave papua new guinea camp despite loss of power water,1
christian nutjobs eliminate evolution its a religion federal court lol,0
senate aims for a skinny obamacare repeal as other options fail,1
biden warns ukraine on reforms says eu sanctions on russia at risk,1
south koreas president says will continue phasing out nuclear power,1
all governments lie the movie,1
spain aims to avoid economic damage to catalonia through direct rule pm,1
democrat examines trumps latest twitter meltdown asks the one question we were all wondering,0
biographer says trump might not actually be a billionaire he just makes it up,0
palestinian factions agree to hold general election by end,1
north korea faked missile test footage us experts,1
confirmed bombshell seth rich sent over dnc emails to journalist best friend of wikileaks founderdc police officer claims they were told to stand down on case,0
it turns out trump put off investigators for months while he destroyed emails,1
obama teams up with stephen colbert for brutal trump diss trump livid,0
exclusive immigration judges headed to us cities to speed deportations,1
new age guru dr deepak chopra says trump may be mentally retarded,0
north carolina passes antilgbt law so this porn site blocked the entire state,0
an easy to read chart shows how bernie sanders socialism is just a stepping stone to communism,0
us approves license for ukraine to buy small arms from us firms,1
senate passes billion defense authorization bill,1
frankfurt defuses massive wwii bomb after evacuating,1
arab coalition says will keep yemen port open air raids kill at least nine,1
irans larijani says tehran has a plan if us withdraws from nuclear pact ifax,1
bill clinton tim kaine cancel iowa event after police shooting,1
breaking obama commutes prisoners serving life sentences federal prisoners in total,0
senate banking committee approves two sec nominees,1
chinas president xi says will continue yearslong war on smog,1
rightwing extremist tries to repeat oklahoma city bombing as nazis terrorize charlottesville,0
americans gloriously mock trump after he brags about how little tv he watches,0
nra releases fascist ad calling all trump critics saboteurs whose future is failure,0
lol most arrested soros protesters didnt even votelisten to hilarious reason theyre protesting,0
trump to nominate financier lewis eisenberg to be ambassador to italy,1
istanbuls ataturk airport reopens after jet crash turkish airlines ceo says,1
guess who we spotted in the vip section at a clinton rally hillarys campaign couldnt get any creepier,0
